"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","provinceName","cityName","adName"
"B0FFH0OCUU","上海少都精品酒店","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","南芦公路875号","121.736088","30.966938","121.73173335277944","30.969101147814552","上海市","上海市","浦东新区"
"B0FFKJIX9Q","上海汉莱斯精选酒店","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","洪庙社区唐城街9号","121.692974","30.927127","121.6886699343792","30.92936613852555","上海市","上海市","奉贤区"
"B00156GS1H","星宫宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","青村镇南奉公路2897弄9号","121.579505","30.923524","121.57531667271991","30.925889079032597","上海市","上海市","奉贤区"
"B0FFINHJCZ","速8酒店(上海新奉公路头桥店)","住宿服务;宾馆酒店;经济型连锁酒店","100105","hotel","新奉公路4567号","121.646812","30.947755","121.642592094833","30.950067004438484","上海市","上海市","奉贤区"
"B0FFFA27BN","上海万豪宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","书院镇老芦公路1357号","121.867289","30.927587","121.86316553803887","30.92992880101439","上海市","上海市","浦东新区"
"B0FFHESZUI","易佰良品酒店(上海奉贤四团店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","四团镇南街8号","121.715818","30.938754","121.71148006449032","30.94095186183381","上海市","上海市","奉贤区"
"B0FFF00J51","上海大桥宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","川南奉公路7889号(近南芦公路)","121.762178","30.956257","121.75783161917511","30.958425254998318","上海市","上海市","浦东新区"
"B0FFHIHZMO","永晖宾馆","住宿服务;宾馆酒店;三星级宾馆","100104","hotel","南团公路3361号","121.746101","30.962331","121.74174599191834","30.964493371225597","上海市","上海市","浦东新区"
"B00156ZHRG","亮剑宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","大团镇南团公路3286号","121.746099","30.963933","121.74174385731203","30.96609442096959","上海市","上海市","浦东新区"
"B0FFHIOKNY","上海聚家宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","南奉公路2729号4-5层","121.583683","30.923496","121.5794989809216","30.925864096077383","上海市","上海市","奉贤区"
"B0GUVCU7JV","虹辉宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","海湾镇海农公路1488号1500弄1-3号","121.567007","30.859180","121.56280578649529","30.861569134664872","上海市","上海市","奉贤区"
"B0FFH6WA4Y","上海青港商务宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","青村镇南奉公路2329号","121.591614","30.923204","121.58743571479339","30.925575800028476","上海市","上海市","奉贤区"
"B0FFF001YZ","上海阳光快捷宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","奉城镇南奉公路103号","121.636480","30.911910","121.6322790548105","30.914259294430785","上海市","上海市","奉贤区"
"B0FFFA13QZ","聚雅商务宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","青村镇南奉公路2688号3-4层","121.584468","30.924328","121.58028462196988","30.926696079865224","上海市","上海市","奉贤区"
"B00156D3X4","上海99永朝之星旅馆","住宿服务;宾馆酒店;宾馆酒店|住宿服务;旅馆招待所;旅馆招待所","100100|100200","hotel","南团公路2885号","121.749417","30.971033","121.74506199449176","30.97318987822279","上海市","上海市","浦东新区"
"B00156G8OL","上海锦龙宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","城大路88号","121.645838","30.908247","121.64162296596983","30.910584001187157","上海市","上海市","奉贤区"
"B00156OAQ7","紫燕宾馆(四新街店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","四团镇四新街43号","121.719718","30.939482","121.71537600391422","30.941674920217576","上海市","上海市","奉贤区"
"B0FFF61276","上海悦众宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","青村镇南奉公路2694号","121.584087","30.923897","121.57990331701238","30.92626510729965","上海市","上海市","奉贤区"
"B0FFJBWJQF","华驿酒店(上海滴水湖大学城店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","南汇新城马樱丹路133弄1号","121.91894","30.882885","121.91486036357678","30.885270277894115","上海市","上海市","浦东新区"
"B00157HRCP","易佰酒店(上海浦东临港大学城店)","住宿服务;宾馆酒店;经济型连锁酒店","100105","hotel","南汇新城镇古棕路438弄10号11号(近美人蕉路)","121.914664","30.881323","121.91058614680792","30.88371207664537","上海市","上海市","浦东新区"
"B00156LDNK","上海海之星商务宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","马樱丹路133弄69-75号","121.918043","30.883505","121.91396374008866","30.88589058938591","上海市","上海市","浦东新区"
"B0FFG9O3KN","上海子可快捷宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","南汇新城镇古棕路438弄15号","121.914924","30.881743","121.91084603935485","30.884131679428265","上海市","上海市","浦东新区"
"B0FFLJXTZO","上海悦途酒店式公寓","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","浦东新区康乃馨路148弄63号131室","121.921881","30.883494","121.91779962108835","30.885876459056337","上海市","上海市","浦东新区"
"B0H3Y78TCW","临港冰雪明城酒店","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","杞青路888弄1-3号","121.906766","30.917302","121.90268578321471","30.919673092091994","上海市","上海市","浦东新区"
"B0G2MCWK6M","上海滴水湖假日酒店","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","环湖西三路1199号","121.916886","30.903584","121.91280560198328","30.90595862326499","上海市","上海市","浦东新区"
"B0FFHRTNBX","青皮树酒店(上海海昌海洋公园滴水湖大学城店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","马樱丹路133弄11-21号","121.918476","30.882786","121.91439659756975","30.88517168881158","上海市","上海市","浦东新区"
"B0FFG8MGRE","上海湖畔宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","康乃馨路148弄2栋111号","121.919885","30.884950","121.91580470137683","30.887333321724455","上海市","上海市","浦东新区"
"B0HDOM6WON","全季上海滴水湖云鹃路酒店","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","云鹃路795号","121.925111","30.904235","121.92102556328605","30.90660213657124","上海市","上海市","浦东新区"
"B0FFHX7Q7H","如家商旅酒店(上海临港海洋公园滴水湖店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","水芸路441号","121.925197","30.895934","121.92111216571837","30.898305928771933","上海市","上海市","浦东新区"
"B00155IOPT","上海双港宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","古棕路438号","121.913799","30.881062","121.90972138686351","30.883451712622726","上海市","上海市","浦东新区"
"B0HUUMR5E3","蔚蓝电竞酒店","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","方竹路166弄55号","121.910349","30.894511","121.90627078237438","30.896894431647112","上海市","上海市","浦东新区"
"B0FFICLXNR","如家精选酒店(上海滴水湖海洋公园港城新天地店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","临港新城茉莉路225号港城新天地E幢","121.905868","30.895978","121.90178936838288","30.89836184141465","上海市","上海市","浦东新区"
"B0015747NU","上海滴水湾时尚酒店","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","南汇新城古棕路168弄8号(近古棕路菜市场)","121.917517","30.883899","121.91343793887516","30.886284737351286","上海市","上海市","浦东新区"
"B0FFHQ52UF","上海九朵精选酒店","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","古棕路金辉临港商业广场","121.920347","30.885136","121.91626642739529","30.88751883213605","上海市","上海市","浦东新区"
"B0FFLCJ0T9","汉庭酒店(上海临港滴水湖店)","住宿服务;宾馆酒店;经济型连锁酒店","100105","hotel","瑞木路100号","121.925168","30.898821","121.92108295551523","30.901191262717724","上海市","上海市","浦东新区"
"B0FFF74DGH","上海古香溢宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","古棕路438弄13号","121.914615","30.881784","121.91053712293285","30.884172835734883","上海市","上海市","浦东新区"
"B0FFJMICQ3","上海海昌海洋公园度假酒店","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","杞青路777号","121.907011","30.914167","121.90293106892823","30.916539888148908","上海市","上海市","浦东新区"
"B0FFGV1KVG","天使龟谷创业公寓","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","临港环湖西二路588号c区2层248室","121.922756","30.896519","121.91867297514217","30.898893018642163","上海市","上海市","浦东新区"
"B001576WXQ","源一宾馆(漕泾镇店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","漕泾镇中一东路50号","121.424407","30.794085","121.41980648335345","30.796175159181757","上海市","上海市","金山区"
"B0FFHTZIMZ","颐家精选宾馆(上海金山新城万达广场店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","金山新城海汇街338号3层","121.338479","30.750845","121.33395350185059","30.753019758565895","上海市","上海市","金山区"
"B00156ZXEW","星墅99连锁旅店(上海奉贤大学城店)","住宿服务;宾馆酒店;经济型连锁酒店|住宿服务;旅馆招待所;旅馆招待所","100105|100200","hotel","奉炮公路378弄89号","121.523987","30.836318","121.51967347100906","30.83862769330285","上海市","上海市","奉贤区"
"B0FFH3FWPF","山悦连锁宾馆(庄良路店)","住宿服务;宾馆酒店;宾馆酒店","100100","hotel","庄行镇庄良路111弄36号","121.398484","30.900608","121.39386146710174","30.902626798726992","上海市","上海市","奉贤区"
